system_id,status
30003088,edencom_minor_victory
30003894,edencom_minor_victory
30004302,edencom_minor_victory
30005074,edencom_minor_victory
30003570,edencom_minor_victory
30003463,edencom_minor_victory
30003788,edencom_minor_victory
30002724,edencom_minor_victory
30002999,edencom_minor_victory
30000102,edencom_minor_victory
30003919,edencom_minor_victory
30004978,edencom_minor_victory
30004287,edencom_minor_victory
30002051,edencom_minor_victory
30003823,edencom_minor_victory
30005267,edencom_minor_victory
30003587,edencom_minor_victory
30003904,edencom_minor_victory
30005209,edencom_minor_victory
30005219,edencom_minor_victory
30002755,edencom_minor_victory
30003824,edencom_minor_victory
30002239,edencom_minor_victory
30003794,edencom_minor_victory
30003927,edencom_minor_victory
30000109,edencom_minor_victory
30000060,edencom_minor_victory
30000160,edencom_minor_victory
30004999,edencom_minor_victory
30004295,edencom_minor_victory
30004231,edencom_minor_victory
30004284,edencom_minor_victory
30003932,edencom_minor_victory
30004254,edencom_minor_victory
30002513,edencom_minor_victory
30002048,edencom_minor_victory
30003090,edencom_minor_victory
30003478,edencom_minor_victory
30004289,edencom_minor_victory
30003061,edencom_minor_victory
30003078,edencom_minor_victory
30003900,edencom_minor_victory
30002644,edencom_minor_victory
30003480,edencom_minor_victory
30001696,edencom_minor_victory
30002772,edencom_minor_victory
30005284,edencom_minor_victory
30005222,edencom_minor_victory
30005086,edencom_minor_victory
30003918,edencom_minor_victory
30003908,edencom_minor_victory
30000012,edencom_minor_victory
30003481,edencom_minor_victory
30003460,edencom_minor_victory
30005213,edencom_minor_victory
30005308,edencom_minor_victory
30003058,edencom_minor_victory
30005334,edencom_minor_victory
30002506,edencom_minor_victory
30003931,edencom_minor_victory
30005255,edencom_minor_victory
30004263,edencom_minor_victory
30000062,edencom_minor_victory
30002241,edencom_minor_victory
30003558,edencom_minor_victory
30001376,edencom_minor_victory
30004257,edencom_minor_victory
30004108,edencom_minor_victory
30000048,edencom_minor_victory
30003482,edencom_minor_victory
30005263,edencom_minor_victory
30005066,edencom_minor_victory
30004268,edencom_minor_victory
30005236,edencom_minor_victory
30003829,edencom_minor_victory
30005034,edencom_minor_victory
30003074,edencom_minor_victory
30003809,edencom_minor_victory
30001718,edencom_minor_victory
30004256,edencom_minor_victory
30004301,edencom_minor_victory
30002397,edencom_minor_victory
30003854,edencom_minor_victory
30001660,edencom_minor_victory
30002079,final_liminality
30002652,final_liminality
30002411,final_liminality
30005005,final_liminality
30000021,final_liminality
30002797,final_liminality
30031392,final_liminality
30001413,final_liminality
30000206,final_liminality
30040141,final_liminality
30045328,final_liminality
30002770,final_liminality
30003504,final_liminality
30002737,final_liminality
30000192,final_liminality
30000157,final_liminality
30001372,final_liminality
30002702,final_liminality
30003046,final_liminality
30020141,final_liminality
30045329,final_liminality
30002225,final_liminality
30001381,final_liminality
30001445,final_liminality
30010141,final_liminality
30005029,final_liminality
30003495,final_liminality
30003539,fortress
30003573,fortress
30005251,fortress
30004103,fortress
30000118,fortress
30004090,fortress
30003548,fortress
30000113,fortress
30002386,fortress
30004973,fortress
30002266,fortress
30002530,fortress
30004141,fortress
30002253,fortress
30003398,fortress
30003490,fortress
30003556,fortress
30002385,fortress
30002704,fortress
30005058,fortress
30004305,fortress
30003883,fortress
30003397,fortress
30004084,fortress
30003574,fortress
30002665,fortress
30000188,fortress
30003514,fortress
30005052,fortress
30000004,fortress
30002242,fortress
30005252,fortress
30002986,fortress
30002700,fortress
30003050,fortress
30000005,fortress
30004250,fortress
30003392,fortress
30003515,fortress
30004100,fortress
30002662,fortress
30045322,fortress
30003885,fortress
30004248,fortress
30003541,fortress
30002651,fortress
30004150,fortress
30002251,fortress
30005260,fortress
30000105,fortress
30004992,fortress
30002243,fortress
30003553,fortress
30045331,triglavian_minor_victory
30001400,triglavian_minor_victory
30004244,triglavian_minor_victory
30045345,triglavian_minor_victory
30001358,triglavian_minor_victory
30001401,triglavian_minor_victory
30045354,triglavian_minor_victory
30002557,triglavian_minor_victory
30002760,triglavian_minor_victory
30002795,triglavian_minor_victory
30004981,triglavian_minor_victory
30001447,triglavian_minor_victory
30001390,triglavian_minor_victory
30003076,triglavian_minor_victory
30000163,triglavian_minor_victory
30003073,triglavian_minor_victory
30001391,triglavian_minor_victory
30002771,triglavian_minor_victory
30005330,triglavian_minor_victory
30000205,triglavian_minor_victory
30003856,triglavian_minor_victory
30002645,triglavian_minor_victory
30045338,triglavian_minor_victory
30002575,triglavian_minor_victory
30001383,triglavian_minor_victory
30003464,triglavian_minor_victory
30000182,triglavian_minor_victory
30001685,triglavian_minor_victory
